start_lat,start_lon,end_lat,end_lon,hour_of_day,vehicle_type,trip_distance,duration_min,fare
16.1654,74.8269,16.1719,74.815,6,Mini,1.51,2.4,68
16.1469,74.8077,16.159,74.8003,15,Sedan,1.57,3.9,94
16.1878,74.8054,16.1866,74.832,6,Mini,2.96,4.6,86
16.1501,74.8223,16.1697,74.8396,12,Sedan,2.9,3.9,114
16.1739,74.807,16.1562,74.801,13,Auto,2.07,3.2,47
16.168,74.8487,16.1698,74.8098,8,Bike,4.32,5.0,42
16.1647,74.8374,16.1755,74.802,6,Sedan,4.11,6.1,132
16.1432,74.8053,16.1679,74.8483,20,SUV,5.5,11.0,287
16.1812,74.8417,16.1613,74.8177,20,Auto,3.46,9.3,85
16.1611,74.8205,16.1501,74.8293,11,Sedan,1.56,3.0,125
16.1648,74.8088,16.1609,74.8429,15,Auto,3.81,9.2,60
16.1483,74.8274,16.147,74.8114,6,Bike,1.78,4.1,29
16.1528,74.8382,16.1639,74.8197,18,SUV,2.39,4.4,198
16.146,74.8423,16.1486,74.8028,8,SUV,4.39,6.7,188
16.1765,74.8155,16.1745,74.8385,18,Auto,2.56,9.2,78
16.1755,74.8075,16.1427,74.8279,8,Bike,4.29,4.4,41
16.1601,74.8108,16.1692,74.8411,23,SUV,3.51,6.6,170
16.1769,74.8017,16.162,74.8002,9,Mini,1.66,3.2,103
16.1462,74.8308,16.1413,74.8298,18,SUV,0.56,2.2,166
16.1822,74.8324,16.1863,74.8434,13,Sedan,1.3,2.9,90
16.1459,74.8044,16.1521,74.8435,11,Auto,4.39,13.1,92
16.1604,74.821,16.1637,74.8421,15,Auto,2.37,3.9,49
16.1543,74.8199,16.1612,74.8008,7,Sedan,2.25,4.7,104
16.188,74.8303,16.1494,74.8239,13,Auto,4.34,10.0,65
16.1583,74.8021,16.1424,74.8308,17,Auto,3.64,9.1,78
16.1439,74.828,16.1891,74.8131,19,Sedan,5.28,10.9,237
16.1745,74.8069,16.1493,74.8042,10,Bike,2.81,6.9,53
16.1636,74.8009,16.1771,74.8492,17,Mini,5.57,11.3,160
16.1865,74.831,16.1495,74.8457,21,Sedan,4.42,5.5,136
16.1474,74.8106,16.1798,74.8081,15,Bike,3.61,3.9,38
16.1821,74.8186,16.1435,74.824,22,Bike,4.33,7.3,42
16.1689,74.8184,16.1756,74.8224,21,Auto,0.87,3.9,37
16.1661,74.8497,16.1744,74.8335,16,SUV,2.02,3.2,140
16.1746,74.8465,16.1589,74.8491,15,Auto,1.77,5.2,44
16.1581,74.8138,16.1473,74.8182,12,Mini,1.29,4.1,65
16.1504,74.8158,16.1664,74.8307,12,Mini,2.43,4.7,79
16.158,74.839,16.1605,74.8332,9,Mini,0.7,2.4,88
16.1447,74.8108,16.1586,74.8438,13,Mini,3.97,7.4,98
16.1499,74.8307,16.1491,74.8433,14,Bike,1.4,2.3,27
16.1592,74.8406,16.1558,74.847,10,Bike,0.8,2.0,34
16.1576,74.8115,16.1542,74.8479,17,Bike,4.06,6.7,61
16.1508,74.8088,16.1586,74.8032,13,Bike,1.07,2.0,25
16.1421,74.821,16.1705,74.8312,15,SUV,3.35,5.3,167
16.1683,74.8266,16.1893,74.8157,11,Mini,2.63,5.7,125
16.174,74.8307,16.1543,74.8007,6,Auto,3.98,7.2,62
16.1667,74.8419,16.1713,74.83,22,Mini,1.42,3.6,67
16.1431,74.8057,16.1815,74.8007,11,SUV,4.3,8.2,248
16.141,74.829,16.1468,74.8104,23,Sedan,2.16,2.6,102
16.1791,74.8478,16.1693,74.8434,21,SUV,1.19,3.4,124
16.1476,74.8497,16.1438,74.834,13,Bike,1.79,2.3,29
16.1573,74.8361,16.1775,74.8265,9,Auto,2.48,8.2,67
16.1752,74.8022,16.1711,74.8233,16,Sedan,2.39,5.3,106
16.1881,74.8048,16.156,74.8314,20,Auto,4.63,14.1,103
16.1616,74.8347,16.169,74.8157,21,Mini,2.26,4.1,77
16.1548,74.8361,16.1888,74.845,12,Sedan,3.9,5.7,128
16.1501,74.8413,16.1503,74.8025,22,Mini,4.31,8.9,102
16.1514,74.8085,16.1811,74.8268,6,Bike,3.87,5.3,39
16.1752,74.8132,16.1616,74.8005,13,SUV,2.07,5.4,141
16.1795,74.8428,16.1687,74.8053,18,Bike,4.33,8.1,58
16.1732,74.8016,16.1892,74.805,16,Auto,1.82,4.0,45
16.1899,74.8362,16.1457,74.8105,21,SUV,5.68,9.7,214
16.1472,74.8248,16.1567,74.8432,21,SUV,2.3,4.0,146
16.1409,74.8174,16.1739,74.8156,14,SUV,3.67,5.1,173
16.1778,74.8177,16.1664,74.8401,21,Bike,2.79,3.7,34
16.1653,74.819,16.1562,74.8431,20,SUV,2.86,5.3,223
16.1465,74.8185,16.1734,74.8088,7,Sedan,3.17,6.2,118
16.171,74.8195,16.1488,74.8314,9,Sedan,2.8,5.0,176
16.1639,74.8252,16.1563,74.8473,6,Bike,2.59,3.0,33
16.156,74.8094,16.1522,74.8144,17,SUV,0.7,2.0,159
16.1626,74.8332,16.1832,74.8126,16,Sedan,3.23,6.5,118
16.1818,74.8329,16.1699,74.8322,13,Auto,1.32,3.2,41
16.1437,74.8276,16.17,74.8445,13,Mini,3.47,5.0,92
16.1696,74.8189,16.1502,74.8279,23,Auto,2.37,4.6,49
16.1466,74.8332,16.1627,74.8498,17,Auto,2.57,8.8,80
16.1406,74.803,16.1533,74.8247,17,Bike,2.79,6.6,48
16.164,74.8239,16.1817,74.8297,21,Bike,2.07,3.0,30
16.1658,74.803,16.1459,74.8156,22,Auto,2.61,6.4,51
16.1602,74.8298,16.1808,74.8173,6,Sedan,2.67,2.9,110
16.1442,74.8158,16.1881,74.8259,20,Auto,5.0,14.1,103
16.1484,74.8111,16.1608,74.8061,8,Auto,1.48,3.1,42
16.1532,74.8086,16.1605,74.811,13,SUV,0.85,2.8,117
16.1699,74.8141,16.1491,74.8091,13,Sedan,2.37,2.9,106
16.1424,74.8086,16.1742,74.8035,15,Bike,3.57,6.2,38
16.1701,74.8393,16.142,74.8056,17,Auto,4.87,14.2,102
16.1713,74.8209,16.1447,74.831,10,Mini,3.16,6.7,126
16.1707,74.8266,16.1575,74.8253,19,Auto,1.47,3.5,58
16.1578,74.8059,16.1671,74.8077,13,Auto,1.05,3.8,38
16.1485,74.8023,16.1596,74.8292,17,Sedan,3.23,6.4,158
16.1571,74.8098,16.1882,74.8212,23,Sedan,3.68,6.9,125
16.1872,74.8326,16.1472,74.8132,15,Bike,4.93,7.8,45
16.1734,74.8322,16.1659,74.8311,17,Mini,0.84,3.4,94
16.1794,74.823,16.1646,74.8171,7,Auto,1.77,4.4,44
16.1747,74.8359,16.1475,74.8143,17,Bike,3.86,7.3,52
16.166,74.8468,16.1479,74.8398,12,SUV,2.15,5.6,143
16.1717,74.813,16.1587,74.8172,13,Sedan,1.52,4.0,93
16.1563,74.821,16.1799,74.8389,16,SUV,3.29,5.6,166
16.1564,74.8491,16.1652,74.8444,20,Bike,1.11,2.3,33
16.1718,74.8081,16.156,74.8473,10,Auto,4.69,13.3,108
16.1734,74.8392,16.1505,74.8351,23,Bike,2.58,4.9,33
16.1679,74.8344,16.1573,74.8282,15,Bike,1.36,2.8,27
16.159,74.8241,16.1523,74.814,8,Bike,1.35,3.0,27
16.1466,74.8334,16.1632,74.8202,14,Mini,2.35,3.2,78
16.1455,74.8364,16.1874,74.8297,13,Mini,4.71,9.7,107
16.1655,74.8472,16.1793,74.8264,19,Sedan,2.77,5.3,156
16.1466,74.8294,16.1643,74.8069,18,Bike,3.18,7.4,54
16.1664,74.8429,16.1425,74.8148,14,Bike,4.09,7.0,40
16.1588,74.827,16.1722,74.8067,20,Bike,2.7,6.5,45
16.1866,74.8185,16.1888,74.8162,20,Sedan,0.35,2.0,114
16.1589,74.8419,16.1808,74.841,16,Bike,2.43,3.9,32
16.1882,74.8307,16.1761,74.8404,21,Auto,1.72,5.1,44
16.1777,74.8282,16.1731,74.8232,11,Mini,0.75,2.0,86
16.1658,74.8277,16.1794,74.8393,16,Sedan,1.98,4.4,100
16.1633,74.8076,16.1645,74.8304,21,Sedan,2.53,5.3,108
16.1638,74.8307,16.1747,74.812,10,Bike,2.4,4.3,51
16.1881,74.8143,16.1452,74.8118,9,Sedan,4.77,11.6,222
16.1807,74.8486,16.1543,74.8498,7,Auto,2.93,6.5,53
16.1671,74.8354,16.1504,74.8477,19,Mini,2.3,5.0,119
16.1553,74.8469,16.1571,74.8097,19,Mini,4.13,11.2,144
16.1698,74.8024,16.1822,74.8332,21,Mini,3.69,6.7,94
16.1441,74.8217,16.154,74.8234,17,Mini,1.11,2.8,90
16.185,74.8319,16.1686,74.8468,13,SUV,2.46,5.6,149
16.1892,74.8236,16.1784,74.8425,12,SUV,2.42,2.9,148
16.1532,74.8208,16.1622,74.8062,12,Auto,1.9,3.2,45
16.1671,74.809,16.154,74.8324,11,SUV,2.98,5.9,214
16.1785,74.8443,16.1476,74.8379,11,Bike,3.5,5.7,57
16.1847,74.8104,16.1649,74.8314,8,Sedan,3.2,5.8,118
16.1711,74.8449,16.1714,74.8013,11,Bike,4.84,10.6,69
16.1442,74.8005,16.1714,74.8247,16,Auto,4.04,8.1,62
16.1849,74.8458,16.1848,74.8266,19,Auto,2.13,6.5,75
16.1727,74.846,16.1426,74.8357,11,Mini,3.53,8.2,139
16.1757,74.8238,16.1545,74.8191,17,Mini,2.41,6.6,119
16.1729,74.8214,16.1745,74.833,16,Sedan,1.3,3.3,90
16.1571,74.8197,16.1871,74.8383,21,Bike,3.92,4.8,40
16.1562,74.8366,16.1633,74.8078,14,Auto,3.29,5.9,56
16.1715,74.8216,16.1884,74.8236,12,SUV,1.89,3.1,138
16.1743,74.8153,16.1746,74.8028,12,Bike,1.39,3.0,27
16.1508,74.8219,16.1716,74.8213,18,Bike,2.31,3.8,45
16.1645,74.8364,16.1636,74.8444,21,Sedan,0.89,2.7,83
16.1823,74.8129,16.1812,74.825,21,Bike,1.35,2.0,27
16.1888,74.8061,16.1493,74.8048,15,SUV,4.39,7.1,188
16.1762,74.8092,16.1621,74.8319,15,SUV,2.97,6.4,159
16.1656,74.8318,16.1616,74.8202,13,SUV,1.36,2.0,127
16.1666,74.8171,16.1508,74.849,19,Mini,3.95,11.1,138
16.1506,74.8349,16.1852,74.8365,12,SUV,3.84,8.0,177
16.1592,74.8498,16.1686,74.8027,8,Auto,5.33,11.2,73
16.168,74.84,16.1562,74.812,23,Sedan,3.37,5.0,121
16.1618,74.8495,16.1645,74.839,10,Auto,1.2,2.9,52
16.1683,74.8045,16.1563,74.8083,6,Bike,1.4,2.0,27
16.1721,74.8474,16.1539,74.8446,10,Auto,2.04,8.0,73
16.1581,74.8084,16.1417,74.8157,7,SUV,1.99,2.2,140
16.1425,74.8232,16.1649,74.801,10,SUV,3.5,8.2,262
16.1453,74.8144,16.1403,74.8165,12,SUV,0.6,2.0,112
16.1568,74.8472,16.1634,74.8375,7,SUV,1.3,3.1,126
16.1811,74.8119,16.1844,74.8037,7,Sedan,0.98,2.1,85
16.1567,74.8375,16.1625,74.8178,15,Sedan,2.28,3.4,104
16.1827,74.8458,16.1581,74.8123,18,Sedan,4.61,8.7,186
16.1556,74.823,16.1899,74.8009,17,Mini,4.53,9.6,150
16.1777,74.8103,16.1825,74.807,13,Bike,0.65,2.0,23
16.16,74.8012,16.1533,74.8053,16,Bike,0.87,2.8,24
16.1717,74.833,16.1833,74.8392,15,Bike,1.46,4.0,27
16.144,74.8371,16.1881,74.8109,23,Sedan,5.69,6.7,155
16.1686,74.8405,16.1697,74.8171,17,Sedan,2.6,5.6,164
16.1406,74.8213,16.1516,74.8485,10,Sedan,3.26,8.3,171
16.1727,74.8078,16.1494,74.8008,23,Sedan,2.7,5.1,110
16.1534,74.8053,16.1667,74.804,6,Sedan,1.48,2.3,92
16.1779,74.8048,16.1887,74.8054,18,Auto,1.2,5.3,61
16.1411,74.8048,16.1696,74.8183,12,SUV,3.5,5.9,170
16.1606,74.8221,16.1609,74.8375,9,SUV,1.71,2.9,191
16.1519,74.8161,16.1888,74.8195,10,Sedan,4.11,9.0,182
16.1634,74.8046,16.1733,74.825,13,Auto,2.52,4.3,50
16.1506,74.8075,16.1898,74.8382,10,SUV,5.53,12.3,315
16.152,74.8105,16.1843,74.809,18,Auto,3.59,11.0,88
16.1767,74.8317,16.1876,74.8255,12,Auto,1.39,5.0,41
16.1483,74.831,16.1574,74.8245,13,Sedan,1.24,2.4,89
16.1678,74.8372,16.163,74.8216,20,Sedan,1.81,3.1,148
16.1524,74.8175,16.158,74.8231,20,Auto,0.88,3.1,58
16.1532,74.8092,16.142,74.8041,23,SUV,1.37,2.0,127
16.1826,74.8449,16.1562,74.8402,7,Sedan,2.98,3.4,115
16.1781,74.814,16.1617,74.8489,13,SUV,4.28,6.3,186
16.1762,74.8207,16.157,74.8205,13,Sedan,2.13,2.5,102
16.1812,74.8471,16.183,74.8488,17,Sedan,0.27,2.0,115
16.1725,74.8217,16.1833,74.8183,13,Mini,1.26,2.0,65
16.1616,74.8163,16.1531,74.8005,14,Sedan,1.99,4.9,100
16.1849,74.8021,16.1658,74.8118,12,Sedan,2.38,4.3,106
16.1802,74.8211,16.189,74.837,11,Mini,2.02,5.6,115
16.1528,74.8003,16.1507,74.8423,14,Bike,4.67,7.8,43
16.1559,74.8382,16.1789,74.8128,20,Auto,3.8,12.5,96
16.1483,74.8249,16.1627,74.821,23,Mini,1.66,2.9,70
16.1595,74.8211,16.1535,74.8461,10,Sedan,2.85,7.1,177
16.1643,74.8304,16.1689,74.8296,21,Auto,0.52,2.0,34
16.1777,74.8178,16.1421,74.8198,9,Sedan,3.96,7.4,183
16.1817,74.8015,16.1429,74.8213,21,Bike,4.84,5.5,44
16.1417,74.8423,16.1703,74.8018,18,Auto,5.5,13.7,98
16.1454,74.8032,16.1587,74.8109,16,SUV,1.71,4.8,134
16.1566,74.813,16.1699,74.847,7,Auto,4.05,8.8,62
16.1768,74.8038,16.1899,74.8313,18,Mini,3.38,8.3,134
16.1702,74.8354,16.1616,74.814,20,Bike,2.56,6.1,46
16.166,74.8342,16.1724,74.8459,11,Auto,1.48,4.8,56
16.1705,74.8151,16.157,74.8106,13,Sedan,1.58,4.0,94
16.15,74.8245,16.1823,74.8176,21,SUV,3.67,7.4,173
16.144,74.8419,16.1463,74.8417,18,Bike,0.26,2.0,28
16.1596,74.8035,16.1405,74.8228,15,SUV,3.01,3.6,160
16.1539,74.827,16.1757,74.8371,13,Sedan,2.67,2.9,110
16.1669,74.8056,16.1424,74.8298,17,Mini,3.82,10.9,137
16.159,74.8154,16.18,74.819,19,SUV,2.37,7.1,204
16.1805,74.8167,16.1625,74.8494,16,Bike,4.14,6.5,41
16.1692,74.8044,16.1587,74.8479,23,Auto,4.97,9.0,70
16.149,74.8227,16.1498,74.8363,7,Auto,1.51,2.9,42
16.1416,74.8454,16.1635,74.8457,16,Auto,2.43,6.8,49
16.1512,74.8291,16.1422,74.8433,19,Mini,1.87,6.4,105
16.1557,74.8185,16.1509,74.8389,23,Mini,2.33,5.1,78
16.1627,74.8142,16.1602,74.8277,19,Bike,1.52,3.9,42
16.1863,74.8011,16.1571,74.8265,6,Sedan,4.3,8.1,134
16.1539,74.8493,16.155,74.8142,7,Sedan,3.9,4.9,128
16.1495,74.8179,16.188,74.8024,8,Mini,4.61,8.8,105
16.1554,74.8004,16.1441,74.8369,13,Auto,4.24,9.3,64
16.1541,74.8213,16.1556,74.804,15,Mini,1.93,3.2,73
16.1839,74.8185,16.1653,74.8228,23,Bike,2.12,3.9,31
16.1467,74.8288,16.1637,74.8468,8,Auto,2.75,6.6,52
16.1425,74.8032,16.1552,74.8369,18,Bike,4.0,6.1,57
16.1417,74.8087,16.1615,74.8205,12,Bike,2.56,5.3,33
16.1822,74.8304,16.1872,74.8097,15,Sedan,2.36,2.4,105
16.1432,74.8093,16.1411,74.8135,11,Sedan,0.52,2.0,113
16.1739,74.8274,16.1669,74.8296,22,Sedan,0.81,3.5,82
16.1876,74.824,16.148,74.8375,16,Auto,4.64,10.4,67
16.1537,74.8088,16.1445,74.8448,14,Auto,4.12,7.6,63
16.1831,74.8435,16.142,74.8184,13,Mini,5.35,10.4,114
16.1622,74.8128,16.1495,74.8322,12,Mini,2.57,4.3,81
16.163,74.848,16.1607,74.8002,12,Mini,5.31,8.7,114
16.188,74.8295,16.1607,74.8273,16,SUV,3.04,5.4,161
16.1725,74.8156,16.1773,74.8052,17,Sedan,1.27,5.0,138
16.164,74.8172,16.1704,74.83,6,Auto,1.59,4.8,43
16.1815,74.8137,16.1788,74.8143,23,Mini,0.31,2.0,54
16.1672,74.8363,16.1591,74.8494,23,SUV,1.71,3.0,134
16.1824,74.8199,16.1673,74.8408,15,Sedan,2.86,4.2,113
16.185,74.8224,16.186,74.8123,14,SUV,1.13,3.1,123
16.1775,74.8444,16.1882,74.8471,16,Sedan,1.22,2.7,88
16.1747,74.8119,16.1832,74.8368,15,Mini,2.92,5.5,85
16.1674,74.8041,16.1851,74.8367,18,Sedan,4.12,8.1,187
16.1702,74.8277,16.1644,74.8062,8,Auto,2.47,6.1,50
16.1864,74.8056,16.1537,74.8232,11,Auto,4.12,13.3,98
16.1812,74.8435,16.165,74.8424,22,Sedan,1.8,3.4,97
16.1853,74.8438,16.1745,74.8208,18,SUV,2.82,5.3,225
16.1413,74.8187,16.1435,74.8163,9,Sedan,0.36,2.0,107
16.1828,74.8278,16.1772,74.8066,14,Mini,2.43,3.6,79
16.1441,74.8007,16.1595,74.8106,8,Sedan,2.03,5.1,100
16.156,74.8217,16.1477,74.8386,23,Mini,2.09,5.8,75
16.1688,74.8444,16.1824,74.8327,10,SUV,1.99,6.5,205
16.1669,74.8258,16.1821,74.8468,20,Bike,2.88,4.7,49
16.1524,74.8017,16.1868,74.8005,11,Mini,3.82,8.9,148
16.1876,74.8072,16.1682,74.8364,18,Auto,3.89,12.3,94
16.1848,74.8388,16.1652,74.8009,6,Mini,4.74,8.7,107
16.1468,74.8119,16.1696,74.8355,20,Auto,3.64,12.7,89
16.1483,74.8006,16.1497,74.8212,20,Mini,2.29,5.1,121
16.1706,74.8356,16.1546,74.832,19,Sedan,1.82,5.6,130
16.1735,74.8021,16.1517,74.8217,15,Sedan,3.25,5.0,119
16.1644,74.8307,16.1578,74.8232,19,SUV,1.11,3.7,181
16.1504,74.8047,16.1517,74.8236,10,SUV,2.1,6.3,187
16.1854,74.8263,16.1788,74.8046,15,Auto,2.52,5.4,50
16.1516,74.8169,16.1571,74.8156,22,Auto,0.63,2.6,35
16.1537,74.8425,16.1492,74.8068,21,Auto,3.99,7.1,62
16.1557,74.8005,16.1792,74.8362,15,Bike,4.74,7.1,44
16.1403,74.8206,16.1466,74.8189,16,Mini,0.72,2.0,59
16.1663,74.83,16.1848,74.8134,23,Auto,2.76,4.7,52
16.1698,74.8302,16.1648,74.8113,19,Auto,2.17,7.0,65
16.1783,74.8163,16.1823,74.8183,17,Bike,0.5,2.0,36
16.1751,74.8441,16.1534,74.8167,14,Bike,3.88,5.4,39
16.1657,74.8369,16.177,74.8458,21,Mini,1.6,2.6,69
16.1564,74.8436,16.1812,74.8027,15,Mini,5.31,9.0,114
16.146,74.8213,16.1777,74.8316,22,SUV,3.7,6.8,174
16.1765,74.8164,16.1622,74.8109,21,Auto,1.7,5.2,44
16.1461,74.8147,16.1809,74.8484,16,Mini,5.38,9.9,115
16.169,74.8003,16.1667,74.8384,9,Auto,4.24,10.9,89
16.1768,74.8194,16.1856,74.8117,17,Bike,1.3,3.9,41
16.1836,74.8231,16.1821,74.8274,22,Sedan,0.51,2.7,78
16.1591,74.8108,16.1515,74.8302,18,SUV,2.31,7.1,214
16.1617,74.8384,16.1497,74.8023,18,Auto,4.22,12.2,85
16.1669,74.8282,16.1821,74.8337,18,Sedan,1.79,3.8,147
16.1625,74.8294,16.1492,74.8052,10,SUV,3.07,7.4,217
16.1744,74.8351,16.1454,74.8271,9,Sedan,3.34,5.9,162
16.1847,74.8191,16.1841,74.821,6,SUV,0.22,2.0,104
16.1524,74.85,16.1565,74.8163,16,Mini,3.77,7.4,95
16.1724,74.8432,16.154,74.8476,20,Auto,2.1,6.7,65
16.1451,74.8281,16.1611,74.8318,21,Auto,1.82,4.3,45
16.1432,74.8448,16.1403,74.8251,16,Mini,2.21,4.5,77
16.1543,74.835,16.1662,74.8145,13,Bike,2.63,3.9,33
16.1698,74.825,16.1456,74.8456,9,Sedan,3.53,7.0,184
16.1736,74.8047,16.1658,74.8009,19,Sedan,0.96,3.3,120
16.1679,74.8192,16.1474,74.8355,22,Mini,2.91,5.8,85
16.1612,74.814,16.1714,74.8308,9,Sedan,2.18,5.3,134
16.1798,74.8138,16.1415,74.808,7,Sedan,4.3,6.4,134
16.1573,74.8027,16.1579,74.8036,7,Bike,0.12,2.0,21
16.1686,74.8256,16.1741,74.8383,14,Sedan,1.54,2.0,93
16.1861,74.8081,16.1864,74.8312,23,Sedan,2.56,5.6,108
16.1636,74.8349,16.1465,74.8172,15,Auto,2.73,6.1,52
16.1735,74.8457,16.1614,74.8233,23,Bike,2.83,4.0,34
16.1895,74.8287,16.1544,74.8493,6,Mini,4.52,7.5,104
16.1659,74.8085,16.1459,74.8182,15,Mini,2.47,3.9,80
16.1406,74.8277,16.1686,74.8061,12,Bike,3.93,4.8,40
16.163,74.8431,16.1701,74.832,21,SUV,1.46,4.5,129
16.1852,74.8494,16.1535,74.8277,14,Bike,4.26,7.2,41
16.1783,74.8346,16.1458,74.8238,13,Auto,3.8,7.4,60
16.1497,74.8302,16.1637,74.8021,20,SUV,3.48,8.8,258
16.1667,74.8357,16.1722,74.8303,16,Mini,0.86,2.0,60
16.1638,74.8108,16.1738,74.8152,22,Bike,1.21,2.7,26
16.1406,74.8122,16.1719,74.8433,18,Mini,4.9,10.4,151
16.1753,74.8115,16.1708,74.8089,15,Sedan,0.58,2.0,79
16.1876,74.8258,16.1422,74.8269,13,Bike,5.04,5.3,45
16.1841,74.8112,16.1609,74.8236,19,Bike,2.92,4.7,51
16.1567,74.8222,16.15,74.8119,18,Mini,1.36,5.4,94
16.1469,74.8041,16.1683,74.8024,18,Auto,2.38,6.9,68
16.1886,74.8318,16.189,74.8076,15,Sedan,2.69,3.7,110
16.1443,74.8403,16.1766,74.8448,20,Auto,3.62,10.6,89
16.1636,74.8031,16.1676,74.816,20,Bike,1.5,2.1,40
16.1859,74.8158,16.1428,74.8224,13,Auto,4.84,8.7,69
16.1508,74.8469,16.1403,74.8206,21,Bike,3.14,4.1,36
16.1796,74.8065,16.1539,74.8194,17,Mini,3.19,9.6,134
16.161,74.8061,16.1491,74.8048,20,SUV,1.33,5.1,174
16.1659,74.8052,16.1556,74.8469,19,Sedan,4.77,10.7,222
16.1488,74.8263,16.1633,74.812,10,Sedan,2.26,5.4,142
16.1816,74.8474,16.164,74.8192,19,SUV,3.69,9.8,275
16.1524,74.8106,16.1896,74.801,21,Auto,4.26,8.7,64
16.1562,74.8474,16.1683,74.8053,11,Sedan,4.86,10.9,226
16.173,74.8228,16.1643,74.8201,11,Mini,1.01,3.1,90
16.1684,74.8317,16.1884,74.8238,23,Mini,2.39,5.7,79
16.1441,74.8401,16.1801,74.8054,22,Bike,5.55,7.3,48
16.1877,74.8387,16.1401,74.8257,12,SUV,5.48,7.3,210
16.1685,74.8485,16.1727,74.8017,7,Auto,5.22,9.8,72
16.1471,74.8401,16.1426,74.8412,10,Auto,0.51,2.0,52
16.1879,74.843,16.166,74.8168,11,SUV,3.79,9.8,270
16.1462,74.8013,16.1483,74.8401,14,Mini,4.31,9.1,102
16.1475,74.814,16.153,74.836,21,SUV,2.52,5.8,150
16.176,74.8069,16.1708,74.8427,6,Bike,4.02,6.7,40
16.1621,74.832,16.1596,74.8412,14,Sedan,1.06,3.3,86
16.151,74.8431,16.1809,74.8479,9,SUV,3.36,8.5,249
16.1837,74.8396,16.1692,74.805,13,SUV,4.16,7.4,183
16.1554,74.8334,16.1719,74.83,6,Bike,1.87,4.6,29
16.1846,74.8394,16.1719,74.8193,22,Auto,2.64,6.6,51
16.1887,74.8125,16.1405,74.8265,14,Sedan,5.57,7.8,154
16.1523,74.8193,16.1491,74.8059,10,Auto,1.53,6.6,61
16.173,74.8243,16.1684,74.8496,13,SUV,2.85,5.3,157
16.1573,74.8079,16.1771,74.8057,16,Mini,2.21,5.2,77
16.1609,74.8482,16.1757,74.8246,7,Mini,3.09,5.1,87
16.156,74.8271,16.1706,74.8127,9,SUV,2.28,6.8,208
16.1878,74.8289,16.1523,74.8238,13,Sedan,3.98,5.6,130
16.1484,74.8362,16.1868,74.8195,20,Mini,4.65,10.9,159
16.1825,74.8217,16.1729,74.8063,22,Mini,2.01,5.2,74
16.1502,74.8268,16.1856,74.8497,23,Mini,4.68,9.9,106
16.1759,74.8382,16.1613,74.8272,21,Sedan,2.03,4.6,100
16.1539,74.8296,16.1601,74.8311,22,Auto,0.71,3.0,36
16.1856,74.8481,16.1536,74.8412,23,Auto,3.63,7.5,59
16.1401,74.8125,16.1834,74.8356,15,Auto,5.45,11.6,74
16.182,74.8047,16.1492,74.8273,20,Mini,4.42,11.6,136
16.1518,74.8448,16.1871,74.8317,16,Mini,4.18,7.5,100
16.1668,74.8351,16.1507,74.8284,7,Mini,1.94,5.0,73
16.1669,74.8351,16.1574,74.8321,23,Auto,1.11,3.8,39
16.1559,74.8266,16.1871,74.811,16,Mini,3.87,7.5,96
16.1565,74.8257,16.1585,74.8409,21,Auto,1.7,3.7,44
16.1816,74.824,16.1456,74.8347,16,Bike,4.17,6.3,41
16.1551,74.8075,16.1449,74.8474,23,SUV,4.57,7.9,191
16.1444,74.833,16.1873,74.8333,9,Sedan,4.76,10.7,217
16.1873,74.8326,16.1678,74.8105,23,Mini,3.27,6.6,89
16.1659,74.8004,16.1526,74.8082,20,SUV,1.71,5.8,187
16.1551,74.8452,16.1487,74.8442,7,SUV,0.72,2.0,114
16.1767,74.83,16.1645,74.8376,15,Sedan,1.6,3.1,94
16.1472,74.8159,16.1715,74.8426,19,SUV,4.01,9.0,243
16.1714,74.804,16.1726,74.8343,8,Bike,3.37,3.8,37
16.1865,74.8401,16.1732,74.8298,17,Auto,1.87,6.7,64
16.1499,74.802,16.1648,74.8215,7,Bike,2.72,2.5,34
16.1551,74.8083,16.1797,74.8443,12,Auto,4.84,8.4,69
16.1465,74.823,16.1605,74.8232,12,Bike,1.55,2.8,28
16.1748,74.8184,16.1412,74.8297,6,Sedan,3.93,6.2,129
16.1792,74.8499,16.1625,74.8187,11,SUV,3.93,8.2,273
16.1892,74.8366,16.1494,74.8035,10,Bike,5.75,11.0,75
16.1401,74.8095,16.1548,74.8097,21,SUV,1.63,2.0,133
16.1528,74.8029,16.1517,74.8241,9,Sedan,2.36,4.1,159
16.1707,74.8056,16.1787,74.8121,8,Sedan,1.14,3.5,87
16.1555,74.8089,16.1463,74.813,21,Mini,1.12,3.2,63
16.1718,74.8427,16.1641,74.8005,8,Mini,4.76,8.8,107
16.1658,74.8309,16.152,74.8393,22,Auto,1.79,4.5,44
16.16,74.8316,16.1551,74.8083,20,SUV,2.64,5.6,239
16.1622,74.8303,16.1605,74.8394,21,Sedan,1.03,3.5,85
16.186,74.8077,16.1606,74.8077,15,Sedan,2.82,5.1,112
16.1404,74.8345,16.1817,74.8407,19,Sedan,4.64,10.3,208
16.1713,74.8327,16.1647,74.8156,9,Sedan,2.03,5.8,143
16.1599,74.8213,16.1691,74.8316,16,Bike,1.53,2.3,28
16.1878,74.8118,16.166,74.8065,10,Sedan,2.49,5.3,147
16.1452,74.8306,16.188,74.831,9,SUV,4.75,10.8,303
16.1486,74.8007,16.1677,74.8472,16,Auto,5.58,11.5,75
