start_lat,start_lon,end_lat,end_lon,hour_of_day,vehicle_type,trip_distance,duration_min,fare
13.3432,74.7627,13.3569,74.7617,13,Auto,1.52,3.6,42
13.3598,74.7589,13.3423,74.7561,14,SUV,1.97,4.4,139
13.3376,74.7459,13.3483,74.756,14,Sedan,1.63,3.6,94
13.3597,74.74,13.3435,74.7413,22,Mini,1.8,5.0,72
13.334,74.7525,13.3308,74.7504,22,SUV,0.42,2.0,108
13.344,74.7766,13.334,74.7623,12,Sedan,1.94,3.9,99
13.3597,74.7696,13.3311,74.7725,15,SUV,3.19,5.7,164
13.338,74.7748,13.3339,74.7689,23,Mini,0.8,3.6,60
13.3327,74.7355,13.3554,74.7383,12,Sedan,2.54,5.6,108
13.3362,74.7571,13.3367,74.7762,20,Mini,2.12,5.2,104
13.3517,74.7781,13.3391,74.7308,15,Mini,5.43,7.8,115
13.353,74.7663,13.332,74.757,18,Mini,2.55,5.9,106
13.3445,74.7791,13.3327,74.7795,6,Bike,1.31,2.0,27
13.3333,74.7481,13.3351,74.7546,18,Mini,0.75,3.6,92
13.3353,74.7475,13.3363,74.765,18,Bike,1.95,3.3,45
13.3304,74.736,13.3402,74.7642,20,Auto,3.31,8.7,76
13.35,74.7495,13.3582,74.7503,12,Mini,0.91,3.3,61
13.3526,74.774,13.3311,74.7508,7,Bike,3.51,5.4,38
13.3354,74.7578,13.3369,74.7766,19,Mini,2.09,5.4,103
13.3402,74.762,13.3521,74.7472,18,Auto,2.11,5.8,72
13.3569,74.7514,13.3522,74.7679,7,SUV,1.9,3.1,138
13.3525,74.7541,13.3356,74.7628,17,Auto,2.11,4.7,61
13.3441,74.7308,13.3374,74.75,10,Sedan,2.26,6.6,150
13.3483,74.7741,13.356,74.7551,9,Sedan,2.28,5.8,152
13.3412,74.7561,13.3564,74.732,21,Bike,3.16,5.4,36
13.3599,74.7618,13.3407,74.7493,15,Mini,2.54,6.2,80
13.3424,74.7434,13.3374,74.7428,15,Bike,0.56,2.0,23
13.3474,74.765,13.3383,74.7459,16,SUV,2.35,3.7,147
13.332,74.7454,13.3556,74.757,14,Auto,2.92,5.8,53
13.356,74.7678,13.3397,74.7536,23,SUV,2.4,5.7,148
13.3584,74.7487,13.345,74.7604,12,SUV,1.97,2.6,139
13.356,74.7799,13.3508,74.7778,16,SUV,0.62,2.0,112
13.3373,74.7658,13.3517,74.7315,23,Sedan,4.13,7.4,132
13.3451,74.7713,13.3457,74.7788,16,Mini,0.84,2.0,60
13.3331,74.7775,13.3315,74.7361,13,Bike,4.6,5.8,43
13.3435,74.7774,13.3557,74.7695,7,Sedan,1.61,2.2,94
13.3455,74.7732,13.3467,74.7383,17,SUV,3.88,9.4,261
13.3345,74.7406,13.3371,74.7676,23,Auto,3.01,6.2,54
13.3532,74.7633,13.3479,74.7601,14,Mini,0.69,2.0,58
13.3453,74.7697,13.3542,74.7495,19,Bike,2.45,6.1,49
13.3551,74.7379,13.3424,74.7523,18,Auto,2.13,7.1,65
13.3519,74.7724,13.3542,74.7721,13,SUV,0.26,2.5,105
13.35,74.752,13.3321,74.7699,9,SUV,2.81,7.5,224
13.347,74.7528,13.3301,74.7389,19,Sedan,2.43,6.3,145
13.3529,74.7517,13.3555,74.7391,16,Auto,1.43,2.3,41
13.3517,74.7316,13.3438,74.7656,8,SUV,3.87,6.7,177
13.3551,74.7486,13.3526,74.7475,6,SUV,0.3,2.0,106
13.3485,74.7417,13.3555,74.78,14,Bike,4.32,7.3,42
13.3314,74.7671,13.335,74.7787,23,Auto,1.35,2.0,41
13.3382,74.7348,13.3406,74.7675,10,Bike,3.64,6.3,57
13.3581,74.7316,13.3462,74.7514,7,Mini,2.56,4.0,81
13.3379,74.7438,13.3587,74.7696,14,Sedan,3.68,4.6,125
13.3575,74.7669,13.3416,74.766,12,Auto,1.77,4.4,44
13.3568,74.7669,13.3392,74.7506,6,Mini,2.66,5.0,82
13.3433,74.7367,13.3533,74.7395,23,Mini,1.15,3.0,64
13.3318,74.7744,13.3302,74.7687,10,Mini,0.66,2.0,86
13.337,74.7421,13.34,74.7481,10,Mini,0.74,2.5,83
13.338,74.7428,13.34,74.7755,13,Sedan,3.64,5.5,125
13.3348,74.7342,13.3474,74.7556,13,Mini,2.76,5.7,83
13.3476,74.7774,13.3361,74.7324,8,Sedan,5.16,6.2,147
13.349,74.7767,13.3548,74.7306,9,Bike,5.16,12.0,73
13.3495,74.7374,13.3318,74.7325,21,SUV,2.04,3.2,141
13.3435,74.7427,13.344,74.7474,8,Mini,0.52,2.9,56
13.336,74.7643,13.3476,74.7456,11,Auto,2.44,8.6,70
13.3363,74.7334,13.3329,74.7742,17,SUV,4.54,9.1,280
13.3509,74.7397,13.3404,74.7428,21,Auto,1.22,3.5,40
13.3367,74.7781,13.3302,74.7543,12,Sedan,2.74,3.9,111
13.3445,74.7507,13.3391,74.7696,17,Bike,2.18,5.7,43
13.3552,74.7411,13.3502,74.7313,21,SUV,1.22,3.9,124
13.3568,74.744,13.3469,74.7742,12,Sedan,3.53,5.5,123
13.3397,74.7751,13.3565,74.7762,15,Sedan,1.87,2.0,98
13.3331,74.7565,13.3386,74.7636,7,Bike,1.0,2.0,25
13.3479,74.7603,13.3369,74.7653,18,SUV,1.34,4.4,195
13.3544,74.7436,13.339,74.7768,19,Bike,4.06,9.5,63
13.3548,74.7437,13.3397,74.7448,9,Bike,1.68,5.2,45
13.3422,74.7472,13.3546,74.7706,7,Bike,2.94,4.3,35
13.3451,74.7689,13.3556,74.7771,19,Sedan,1.48,3.7,147
13.3401,74.7617,13.3304,74.7492,13,SUV,1.76,4.0,135
13.33,74.7795,13.3444,74.7387,16,Bike,4.8,6.8,44
13.3431,74.757,13.3338,74.7408,22,Sedan,2.07,2.9,101
13.3353,74.74,13.3591,74.7525,6,Bike,2.98,5.0,35
13.332,74.7356,13.3585,74.7588,17,Auto,3.91,9.8,87
13.3312,74.7506,13.3409,74.7663,17,SUV,2.05,4.3,203
13.3505,74.7637,13.3573,74.7407,17,Mini,2.66,7.4,120
13.3532,74.7578,13.3325,74.7614,22,Auto,2.33,5.1,49
13.3328,74.7701,13.3375,74.7493,16,SUV,2.37,5.4,147
13.3539,74.7638,13.341,74.7557,22,Mini,1.69,2.0,70
13.3454,74.749,13.337,74.7359,19,Bike,1.73,3.5,44
13.3373,74.7393,13.3473,74.7616,22,Bike,2.71,3.0,34
13.3464,74.7369,13.3336,74.7418,9,Mini,1.52,4.7,90
13.3563,74.7736,13.3527,74.7452,9,Mini,3.18,8.5,115
13.3432,74.7667,13.3411,74.7355,23,Auto,3.47,6.1,58
13.3388,74.7791,13.3494,74.7796,12,Auto,1.18,3.0,39
13.3438,74.7795,13.3328,74.737,21,SUV,4.87,6.9,197
13.3556,74.7541,13.3392,74.7673,9,Bike,2.34,5.6,46
13.3429,74.7495,13.3509,74.7546,11,SUV,1.05,2.4,181
13.347,74.7727,13.3525,74.7697,16,SUV,0.7,2.0,114
13.3371,74.7341,13.3431,74.7443,15,Auto,1.31,4.2,40
13.3441,74.737,13.3583,74.7393,20,SUV,1.6,3.0,206
13.3492,74.7586,13.3347,74.7468,16,Auto,2.08,4.5,47
13.3498,74.7691,13.3522,74.7522,23,Mini,1.89,5.5,73
13.3502,74.7432,13.3512,74.7373,6,Sedan,0.66,2.0,80
13.351,74.7743,13.3531,74.7354,11,Sedan,4.32,10.2,209
13.3352,74.7357,13.3353,74.777,7,Mini,4.58,7.0,105
13.3417,74.7389,13.3305,74.7484,6,Mini,1.63,3.9,70
13.3375,74.749,13.3372,74.7749,12,Bike,2.88,5.6,34
13.3476,74.7631,13.3569,74.7721,10,Auto,1.44,5.3,61
13.3598,74.7502,13.3323,74.7634,12,Bike,3.39,5.9,37
13.3566,74.7672,13.3322,74.7462,19,SUV,3.57,9.6,266
13.3408,74.7589,13.3542,74.7581,14,Mini,1.49,4.1,68
13.3551,74.7438,13.3454,74.7763,18,SUV,3.76,9.6,278
13.3496,74.7334,13.3391,74.7568,22,Sedan,2.85,5.5,113
13.3413,74.7693,13.3333,74.7622,17,Bike,1.19,3.8,36
13.3581,74.7609,13.3492,74.7537,10,Mini,1.27,4.5,97
13.3337,74.7462,13.3537,74.7593,11,SUV,2.65,8.3,239
13.3406,74.7534,13.3327,74.7537,7,Sedan,0.88,2.4,83
13.3545,74.756,13.3527,74.7326,6,Sedan,2.61,4.1,109
13.3482,74.756,13.3564,74.7702,6,Sedan,1.82,2.0,97
13.3522,74.7762,13.3442,74.7662,18,Auto,1.42,4.8,62
13.3529,74.7317,13.3576,74.7365,21,SUV,0.75,2.8,115
13.3494,74.7786,13.3349,74.7756,17,Auto,1.64,6.7,63
13.3547,74.75,13.3598,74.7649,18,SUV,1.75,4.7,209
13.3443,74.7538,13.3594,74.7454,23,Mini,1.92,5.0,73
13.357,74.7599,13.3569,74.7476,20,Mini,1.37,4.9,96
13.3495,74.7583,13.3345,74.7391,14,Sedan,2.7,4.6,110
13.3541,74.7318,13.3334,74.7613,23,Mini,4.0,8.7,98
13.3454,74.7657,13.3558,74.7718,15,Bike,1.34,2.0,27
13.3379,74.746,13.3519,74.7773,10,Bike,3.81,8.1,57
13.3583,74.7596,13.3509,74.7354,23,SUV,2.81,4.5,156
13.3548,74.7634,13.359,74.7582,18,SUV,0.74,2.4,169
13.3426,74.7639,13.3427,74.7431,12,SUV,2.31,2.8,146
13.3582,74.7491,13.3467,74.756,7,Bike,1.49,3.3,27
13.3458,74.7569,13.3377,74.7389,7,Auto,2.19,3.9,48
13.3516,74.7442,13.3338,74.7704,9,Bike,3.52,7.6,51
13.3386,74.7542,13.3397,74.7574,16,Auto,0.38,2.0,33
13.3307,74.7392,13.3415,74.77,19,Sedan,3.62,8.5,191
13.3507,74.7766,13.3584,74.7372,21,Bike,4.46,5.6,42
13.3384,74.7308,13.3408,74.7446,6,Auto,1.55,3.4,42
13.3559,74.7424,13.3345,74.7603,9,Auto,3.1,9.5,84
13.3415,74.7609,13.3568,74.7375,9,Sedan,3.1,7.0,174
13.347,74.7712,13.3497,74.7312,6,Sedan,4.45,6.6,137
13.3548,74.7384,13.3418,74.7779,13,Auto,4.62,8.0,67
13.3574,74.7416,13.334,74.7775,23,SUV,4.76,7.8,195
13.3338,74.775,13.3413,74.7709,19,Bike,0.95,2.6,33
13.346,74.7469,13.3469,74.7432,9,Sedan,0.42,2.0,106
13.3372,74.74,13.3524,74.7587,15,SUV,2.67,4.5,153
13.3411,74.7432,13.3564,74.7431,8,Bike,1.7,2.1,28
13.335,74.7405,13.3306,74.7764,16,Sedan,4.01,5.3,130
13.3325,74.7585,13.3544,74.7486,15,Sedan,2.67,5.3,110
13.3463,74.76,13.3536,74.7787,10,SUV,2.23,6.0,231
13.342,74.7512,13.3342,74.7623,15,Sedan,1.51,3.9,93
13.3549,74.7317,13.3458,74.7756,10,SUV,4.98,11.3,271
13.3436,74.7524,13.3423,74.7527,18,Mini,0.15,2.0,69
13.3312,74.737,13.3416,74.7764,19,Mini,4.52,9.4,145
13.3429,74.7652,13.3421,74.7553,8,SUV,1.1,3.1,122
13.3463,74.7398,13.338,74.759,13,Sedan,2.32,4.6,105
13.352,74.7638,13.3434,74.7644,10,SUV,0.96,3.2,170
13.3381,74.741,13.334,74.7302,9,SUV,1.28,3.3,191
13.3521,74.769,13.3342,74.7672,23,SUV,2.0,2.1,140
13.36,74.7609,13.3508,74.7321,13,Bike,3.36,4.4,37
13.3561,74.7587,13.3401,74.7724,12,Sedan,2.34,3.3,105
13.3433,74.7795,13.336,74.7573,12,Auto,2.59,6.3,51
13.3522,74.759,13.3586,74.7634,15,Bike,0.86,2.0,24
13.343,74.7464,13.3473,74.7413,18,Auto,0.74,3.0,52
13.3401,74.739,13.3539,74.759,13,SUV,2.7,5.7,154
13.3583,74.7347,13.3353,74.7463,13,SUV,2.86,3.5,157
13.3435,74.7485,13.3476,74.7466,18,SUV,0.5,2.0,161
13.3351,74.7427,13.3513,74.7635,9,Mini,2.93,8.0,113
13.3504,74.7799,13.3429,74.7335,17,SUV,5.22,11.7,323
13.3499,74.7409,13.3354,74.7315,10,Bike,1.92,3.8,45
13.3451,74.7516,13.3341,74.7339,19,SUV,2.31,6.9,223
13.355,74.7651,13.344,74.7775,12,Mini,1.84,4.7,72
13.3393,74.7399,13.3372,74.7607,21,SUV,2.32,4.2,146
13.3359,74.7635,13.333,74.7758,20,Auto,1.4,4.8,55
13.3373,74.767,13.3374,74.743,22,Auto,2.66,4.7,51
13.3352,74.7794,13.3379,74.7717,18,Mini,0.91,3.7,85
13.3411,74.7419,13.3404,74.7617,21,Auto,2.2,3.8,48
13.3346,74.7617,13.3537,74.7694,18,Mini,2.29,4.2,106
13.3534,74.7303,13.3314,74.7733,16,Bike,5.36,8.2,47
13.3546,74.7658,13.3521,74.7614,11,Auto,0.56,2.1,53
13.3597,74.7332,13.351,74.7636,23,Auto,3.51,6.8,58
13.352,74.7615,13.344,74.7725,18,Mini,1.51,4.3,92
13.3394,74.7652,13.3561,74.7608,19,Bike,1.92,5.9,44
13.3329,74.7579,13.3519,74.7737,10,SUV,2.74,4.8,220
13.3339,74.7552,13.3355,74.7621,9,Sedan,0.79,2.0,121
13.3573,74.748,13.3328,74.7413,13,Auto,2.82,7.6,53
13.3324,74.7747,13.3555,74.7548,11,SUV,3.38,6.7,231
13.3474,74.735,13.3582,74.7732,8,Bike,4.41,4.6,42
13.3575,74.7458,13.3461,74.7399,23,Bike,1.42,2.0,27
13.357,74.7723,13.3377,74.7381,16,Sedan,4.36,7.9,135
13.3442,74.7781,13.3435,74.7744,16,Auto,0.42,2.0,33
13.3472,74.7706,13.3393,74.758,10,Bike,1.65,5.2,40
13.3571,74.7678,13.3372,74.7616,23,Auto,2.31,6.1,48
13.3343,74.7632,13.3424,74.7382,19,Mini,2.92,6.1,113
13.3431,74.7759,13.3405,74.7719,12,Auto,0.53,2.0,34
13.3316,74.7419,13.3459,74.762,8,Auto,2.74,6.9,52
13.3561,74.7481,13.3431,74.7799,11,SUV,3.81,10.6,274
13.3544,74.753,13.336,74.7385,6,Sedan,2.6,3.2,109
13.3599,74.7702,13.348,74.7558,18,Sedan,2.07,5.8,156
13.3567,74.7317,13.3463,74.7379,13,SUV,1.34,2.0,127
13.3401,74.7796,13.3582,74.7737,17,SUV,2.11,5.4,198
13.3338,74.7409,13.3443,74.7553,20,Mini,1.98,4.0,103
13.3314,74.7349,13.3391,74.7693,20,Mini,3.91,9.3,131
13.3523,74.7488,13.3332,74.7514,8,Bike,2.14,3.2,31
13.34,74.7575,13.3439,74.7371,19,Bike,2.31,5.4,44
13.3403,74.7392,13.3578,74.7303,15,Sedan,2.18,4.0,103
13.3321,74.766,13.3465,74.7651,7,Bike,1.6,3.5,28
13.3462,74.7743,13.3553,74.7359,8,SUV,4.38,7.2,188
13.3475,74.7566,13.3518,74.7764,12,Bike,2.25,4.3,31
13.3363,74.7639,13.3423,74.7413,6,Sedan,2.6,5.6,109
13.3307,74.7433,13.3572,74.7605,20,Auto,3.51,10.2,79
13.3377,74.7319,13.349,74.7598,23,Bike,3.34,4.8,37
13.3315,74.7598,13.3342,74.7407,21,Bike,2.14,4.1,31
13.3594,74.7686,13.3381,74.7774,17,Sedan,2.56,5.2,148
13.3347,74.7414,13.3562,74.7442,22,Bike,2.41,3.0,32
13.3536,74.7636,13.3337,74.7319,6,Bike,4.15,6.1,41
13.3386,74.7452,13.3306,74.7528,21,Sedan,1.22,2.0,88
13.3568,74.7393,13.3432,74.7724,9,Bike,3.97,6.6,52
13.3451,74.7584,13.3473,74.7744,18,SUV,1.79,4.1,217
13.3547,74.7345,13.3554,74.7385,15,SUV,0.45,2.7,109
13.3376,74.7502,13.3518,74.7593,18,Mini,1.87,4.2,97
13.33,74.7762,13.3572,74.7363,22,SUV,5.36,8.3,207
13.3467,74.7643,13.3419,74.7677,21,Mini,0.65,2.0,58
13.3372,74.7562,13.3407,74.7703,16,SUV,1.61,2.0,132
13.3543,74.746,13.3496,74.768,17,Mini,2.5,6.7,125
13.3481,74.7767,13.344,74.7423,19,Sedan,3.85,7.8,198
13.3513,74.7302,13.3591,74.7625,15,Bike,3.69,4.9,38
13.3448,74.7346,13.3424,74.7718,20,SUV,4.14,9.8,276
13.3395,74.7439,13.3495,74.7624,7,Sedan,2.33,2.7,105
13.3507,74.7467,13.3561,74.7475,15,Auto,0.61,2.0,35
13.3577,74.7367,13.344,74.7493,16,SUV,2.07,5.4,141
13.3517,74.7701,13.3528,74.7781,8,Auto,0.9,2.0,37
13.3546,74.7578,13.3412,74.7655,10,Auto,1.72,3.8,60
13.3585,74.7762,13.3597,74.7714,8,Auto,0.55,2.5,34
13.3386,74.7584,13.3387,74.7411,12,Sedan,1.92,4.4,99
13.3439,74.7559,13.3513,74.7531,14,Auto,0.88,2.0,37
13.3349,74.7587,13.3352,74.7433,14,Mini,1.71,2.1,71
13.3465,74.7481,13.3321,74.7363,23,Bike,2.07,4.0,30
13.3543,74.7568,13.3401,74.7641,19,Sedan,1.77,5.4,140
13.3395,74.7304,13.3566,74.7549,20,Auto,3.32,11.7,89
13.3379,74.7635,13.3529,74.751,7,Mini,2.17,5.0,76
13.3416,74.7594,13.3523,74.7629,10,Bike,1.25,2.0,36
13.3498,74.7714,13.3451,74.762,18,Bike,1.17,3.8,37
13.3497,74.7725,13.3379,74.7686,7,Sedan,1.38,4.2,91
13.3551,74.7338,13.3398,74.7635,14,Sedan,3.71,5.1,126
13.3494,74.7613,13.3493,74.7603,14,Mini,0.11,2.0,51
13.3411,74.7588,13.3312,74.7623,7,Auto,1.17,3.6,39
13.3546,74.7325,13.3412,74.7447,11,Bike,2.01,3.4,41
13.345,74.746,13.3398,74.7573,21,Mini,1.38,2.1,67
13.3502,74.7696,13.3521,74.7768,17,Auto,0.83,3.9,49
13.3337,74.7337,13.334,74.7322,14,Auto,0.17,2.0,31
13.3441,74.7635,13.3399,74.7329,21,Auto,3.43,7.3,57
13.3411,74.7366,13.3384,74.7566,7,Auto,2.24,5.1,48
13.335,74.7492,13.3526,74.7767,12,Sedan,3.62,6.9,124
13.3314,74.7665,13.3415,74.7384,22,Mini,3.31,4.9,90
13.3548,74.7578,13.3366,74.7642,19,Auto,2.14,5.1,67
13.343,74.7354,13.3385,74.7689,23,Bike,3.75,4.8,39
13.3355,74.7553,13.3467,74.7748,15,SUV,2.5,5.7,150
13.3495,74.7742,13.3346,74.7312,17,Sedan,5.05,11.1,227
13.3471,74.7355,13.3577,74.7698,18,Bike,3.98,9.0,63
13.3544,74.744,13.3484,74.7522,10,Auto,1.13,5.3,55
13.3552,74.772,13.3528,74.767,7,Mini,0.62,2.9,57
13.3582,74.7552,13.3458,74.7434,13,Mini,1.9,3.3,73
13.3429,74.7457,13.3463,74.7492,19,Bike,0.54,2.0,35
13.3525,74.7569,13.3494,74.7635,12,Mini,0.81,2.0,60
13.3502,74.7412,13.3372,74.7704,7,SUV,3.55,5.2,171
13.3552,74.7733,13.3457,74.7379,11,SUV,4.07,10.8,267
13.358,74.7414,13.3492,74.7315,20,Sedan,1.47,4.4,122
13.3494,74.7476,13.3438,74.7596,22,Mini,1.47,3.1,68
13.3327,74.7309,13.3408,74.76,10,Auto,3.35,11.3,80
13.3486,74.766,13.3457,74.7348,11,Sedan,3.48,8.8,195
13.3452,74.7604,13.3478,74.7305,8,SUV,3.33,4.9,167
13.3301,74.777,13.3437,74.7798,18,Mini,1.54,4.3,102
13.3548,74.7426,13.3336,74.7398,13,Auto,2.37,6.4,49
13.331,74.7591,13.3492,74.7684,18,Auto,2.27,6.6,76
13.3441,74.7543,13.3393,74.755,10,Sedan,0.54,2.0,105
13.3302,74.7607,13.3339,74.7631,18,Bike,0.49,2.0,33
13.3406,74.7329,13.3445,74.7307,18,Mini,0.5,2.0,89
13.3524,74.7397,13.3437,74.7695,18,Auto,3.45,9.8,84
13.3592,74.7527,13.3499,74.745,21,Bike,1.34,3.3,27
13.3325,74.7747,13.3528,74.7554,7,Sedan,3.11,6.5,117
13.3405,74.7776,13.345,74.7341,23,Sedan,4.85,7.2,143
13.3516,74.7688,13.3389,74.7317,6,Auto,4.35,9.1,65
13.3527,74.7625,13.3459,74.7674,20,Bike,0.93,2.0,39
13.3439,74.7603,13.3352,74.7533,15,Mini,1.24,4.2,65
13.339,74.7695,13.3339,74.7338,6,Auto,4.0,9.1,62
13.3564,74.7681,13.355,74.741,14,Sedan,3.01,3.9,115
13.3339,74.7511,13.3448,74.7436,23,Mini,1.47,4.2,68
13.3551,74.7414,13.3462,74.7591,18,Auto,2.2,7.6,69
13.3545,74.7648,13.3338,74.7653,13,SUV,2.3,5.6,146
13.3328,74.7386,13.3462,74.7379,7,Bike,1.49,2.0,27
13.3387,74.7411,13.3436,74.7749,13,Bike,3.79,5.7,39
13.3327,74.7385,13.3423,74.7337,10,Mini,1.19,4.7,94
13.3535,74.7545,13.3451,74.7355,7,Mini,2.31,5.8,78
13.3415,74.7633,13.3455,74.7679,8,Bike,0.68,2.0,23
13.3565,74.7358,13.3383,74.7428,22,SUV,2.16,3.2,143
13.3514,74.7452,13.3355,74.7378,19,SUV,1.95,6.6,212
13.3569,74.7318,13.3401,74.7528,19,Auto,2.99,7.3,71
13.3478,74.7543,13.3394,74.7513,12,Sedan,0.99,2.2,85
13.344,74.7713,13.348,74.7647,17,Sedan,0.86,2.0,126
13.336,74.7498,13.3498,74.7749,20,Sedan,3.18,8.0,175
13.355,74.7334,13.3425,74.7371,6,Sedan,1.45,3.6,92
13.3518,74.7554,13.3505,74.748,6,SUV,0.83,2.0,117
13.3301,74.7632,13.3438,74.7372,10,Bike,3.26,6.7,49
13.3585,74.7611,13.356,74.7477,21,Auto,1.51,3.0,42
13.3374,74.7372,13.348,74.775,23,Bike,4.36,7.4,42
13.3584,74.7576,13.3353,74.7495,12,Sedan,2.72,4.1,111
13.3579,74.7783,13.3556,74.7757,12,Auto,0.39,2.0,33
13.3394,74.7652,13.3327,74.7403,11,Auto,2.86,6.6,72
13.3456,74.7458,13.3361,74.7737,9,Sedan,3.27,8.0,166
13.3395,74.7482,13.3409,74.7595,22,Mini,1.26,4.3,65
13.3341,74.748,13.3581,74.7688,10,SUV,3.53,6.2,233
13.3513,74.7537,13.3551,74.7361,7,Bike,2.0,2.2,30
13.3373,74.7728,13.3495,74.7616,22,Mini,1.84,2.3,72
13.3575,74.7597,13.3473,74.7386,11,Sedan,2.6,6.5,143
13.3571,74.7569,13.3307,74.7539,15,SUV,2.95,5.1,159
13.3509,74.7641,13.3479,74.7781,21,Mini,1.59,2.7,69
13.3455,74.7619,13.3378,74.7538,14,Mini,1.24,2.0,65
13.334,74.7763,13.3597,74.7301,14,SUV,5.87,9.9,217
13.3529,74.7536,13.3331,74.7556,16,Sedan,2.21,4.3,103
13.3552,74.7395,13.3571,74.7341,20,Mini,0.64,2.6,84
13.3346,74.7414,13.3326,74.7565,20,Sedan,1.69,4.1,142
13.3454,74.7723,13.3473,74.7574,13,Sedan,1.67,4.6,95
13.3452,74.7661,13.3348,74.7779,17,Auto,1.75,6.8,70
13.3469,74.7763,13.356,74.768,23,Auto,1.37,5.0,41
13.3501,74.7488,13.3595,74.7475,12,Sedan,1.05,2.8,86
13.3474,74.7316,13.3489,74.7401,10,Auto,0.96,3.1,60
13.3536,74.7365,13.331,74.7525,22,Mini,3.07,4.9,87
13.3353,74.777,13.3591,74.7395,9,Bike,4.93,10.5,61
13.3568,74.7634,13.359,74.768,17,Bike,0.57,2.0,36
13.3517,74.7423,13.3449,74.7763,21,Mini,3.85,6.6,96
13.3529,74.7656,13.3571,74.7686,18,SUV,0.57,2.8,147
13.3502,74.7451,13.3443,74.7349,15,Sedan,1.31,2.0,90
13.3409,74.7582,13.3527,74.7618,10,SUV,1.37,3.6,168
13.3577,74.756,13.3445,74.777,17,Auto,2.75,9.0,74
13.3331,74.7324,13.339,74.7736,20,SUV,4.62,10.6,259
13.3306,74.7552,13.3514,74.7431,23,Auto,2.67,4.6,51
13.3599,74.763,13.3468,74.7476,12,Sedan,2.24,5.3,104
13.3426,74.7352,13.339,74.7535,13,Bike,2.07,4.2,30
13.3471,74.7337,13.3302,74.74,12,Bike,2.0,2.9,30
13.35,74.733,13.3363,74.7463,13,Bike,2.12,3.3,31
13.3521,74.7764,13.3379,74.7511,19,Auto,3.22,7.6,76
13.3477,74.7433,13.3499,74.7447,7,Auto,0.29,2.7,32
13.3382,74.7587,13.3307,74.7332,6,Mini,2.95,7.0,85
13.3554,74.7572,13.3309,74.7575,19,Sedan,2.72,5.3,177
13.3462,74.7382,13.3452,74.7527,8,Sedan,1.61,2.3,94
13.351,74.7798,13.3398,74.7712,8,SUV,1.57,2.0,131
13.3373,74.7363,13.3443,74.7628,14,Sedan,3.04,5.8,116
13.3441,74.7422,13.3465,74.7725,16,Auto,3.37,5.6,57
13.3469,74.7414,13.3512,74.7703,7,Bike,3.24,4.1,36
13.3542,74.7789,13.3506,74.7347,22,Mini,4.92,10.0,109
13.3493,74.7395,13.3559,74.7334,20,Sedan,1.0,2.0,128
13.3449,74.7336,13.3365,74.7555,19,Mini,2.6,6.6,127
13.3353,74.7614,13.3482,74.7345,17,SUV,3.31,6.4,239
13.3363,74.7765,13.3513,74.7526,14,SUV,3.13,5.5,163
13.3411,74.7656,13.3412,74.7778,8,Sedan,1.35,2.0,90
13.3387,74.7353,13.3367,74.7302,12,SUV,0.61,2.0,112
13.3535,74.7522,13.3435,74.7406,12,Sedan,1.7,2.0,96
13.357,74.7408,13.3317,74.7301,10,SUV,3.05,6.4,230
13.3469,74.7401,13.3455,74.7581,17,Auto,2.0,6.6,66
13.3472,74.7566,13.357,74.7619,22,Sedan,1.24,2.0,89
13.3351,74.7344,13.3465,74.7382,7,Bike,1.33,3.5,27
13.3506,74.733,13.3359,74.7367,23,SUV,1.68,2.2,134
13.3309,74.7638,13.3387,74.7311,21,SUV,3.73,7.7,175
13.3484,74.7789,13.3382,74.7379,23,Auto,4.69,8.5,68
13.3394,74.7404,13.3474,74.774,12,Sedan,3.83,6.0,127
13.3369,74.7639,13.3375,74.7378,20,Auto,2.9,8.4,82
13.3412,74.7439,13.3365,74.772,23,SUV,3.16,5.6,163
13.3412,74.7687,13.3518,74.7716,14,Bike,1.22,2.4,26
13.3514,74.7774,13.357,74.7314,10,Sedan,5.14,10.2,216
13.3584,74.7502,13.3335,74.7569,23,Mini,2.86,5.1,84
13.3376,74.7437,13.3513,74.7573,7,Sedan,2.14,4.1,102
13.3349,74.7638,13.3373,74.7511,12,SUV,1.43,4.4,129
13.3358,74.7464,13.3307,74.7304,19,Auto,1.86,5.2,60
13.3421,74.7689,13.3449,74.7616,14,Sedan,0.87,2.0,83
13.3576,74.7798,13.3484,74.7574,19,Sedan,2.69,7.2,155
13.3465,74.7328,13.35,74.7689,17,Mini,4.03,11.3,144
13.3311,74.769,13.3302,74.7376,23,SUV,3.49,5.9,170
13.3504,74.7494,13.3536,74.7655,8,Sedan,1.82,2.0,97
13.3387,74.7444,13.343,74.7323,23,Mini,1.43,4.4,67
13.3484,74.7413,13.343,74.7447,13,Sedan,0.71,2.9,81
13.3594,74.7306,13.3332,74.7363,12,Bike,2.98,4.8,35
13.3584,74.7716,13.3416,74.7756,16,Auto,1.92,5.9,45
13.3537,74.7686,13.352,74.7791,19,Mini,1.18,5.2,99
13.3585,74.7568,13.3493,74.7709,15,Sedan,1.87,3.7,98
13.3464,74.7417,13.3569,74.7535,12,SUV,1.75,2.3,135
13.3379,74.7484,13.3336,74.7578,11,SUV,1.15,4.2,183
13.3312,74.7322,13.3457,74.7625,14,SUV,3.73,7.6,175
13.3544,74.7474,13.3411,74.7631,12,Mini,2.28,3.0,77
