start_lat,start_lon,end_lat,end_lon,hour_of_day,vehicle_type,trip_distance,duration_min,fare
13.3261,74.7741,13.326,74.7586,23,Mini,1.72,2.0,71
13.345,74.7854,13.3298,74.7201,9,Sedan,7.44,17.4,295
13.3432,74.7799,13.341,74.7992,22,Bike,2.16,4.9,31
13.3425,74.7911,13.3274,74.7521,6,Bike,4.64,3.5,43
13.3605,74.7315,13.328,74.7513,18,Bike,4.22,8.7,67
13.3693,74.7537,13.364,74.7676,19,Sedan,1.65,3.1,127
13.3407,74.7349,13.3203,74.7739,17,Bike,4.89,10.9,73
13.3511,74.734,13.3362,74.7323,16,SUV,1.66,6.9,133
13.3621,74.7664,13.3312,74.78,7,Bike,3.75,8.3,39
13.3529,74.7896,13.3666,74.7344,22,Auto,6.31,15.4,80
13.3424,74.7934,13.3307,74.7726,13,Bike,2.65,5.1,33
13.3384,74.7887,13.361,74.7933,8,Bike,2.56,4.9,33
13.3439,74.7663,13.3302,74.7628,15,Auto,1.57,5.6,43
13.3552,74.7238,13.3531,74.7373,17,Bike,1.52,6.3,43
13.3234,74.7245,13.3311,74.7904,9,Bike,7.36,9.9,72
13.3235,74.7992,13.3687,74.7867,7,Bike,5.21,4.1,46
13.3355,74.7963,13.3587,74.7886,21,Bike,2.71,7.2,34
13.3324,74.7924,13.3445,74.7348,22,Mini,6.53,13.9,128
13.3634,74.7462,13.3491,74.7931,21,SUV,5.44,12.8,209
13.3478,74.7951,13.325,74.7262,11,SUV,8.06,15.8,330
13.3216,74.786,13.3351,74.7657,23,Mini,2.71,10.8,83
13.3442,74.7918,13.3684,74.7204,11,Sedan,8.37,24.6,339
13.3606,74.7716,13.3491,74.7799,13,Mini,1.57,6.8,69
13.3348,74.7689,13.3225,74.7323,11,Auto,4.29,10.9,80
13.3565,74.7487,13.3618,74.7583,19,SUV,1.22,2.0,221
13.3386,74.7324,13.3227,74.7985,15,Auto,7.55,12.2,90
13.3551,74.7518,13.3255,74.7661,17,Auto,3.65,11.9,89
13.327,74.7631,13.3585,74.7607,15,Bike,3.51,4.3,38
13.3355,74.7838,13.3321,74.7527,11,Auto,3.47,8.7,73
13.3396,74.7312,13.3629,74.7392,19,Mini,2.73,6.9,109
13.3388,74.7209,13.3538,74.7773,7,Mini,6.48,9.5,128
13.3462,74.7779,13.349,74.7537,16,Auto,2.7,7.4,52
13.361,74.7218,13.3478,74.7839,20,SUV,7.05,12.8,317
13.3353,74.7823,13.3396,74.7883,18,Sedan,0.82,2.0,103
13.3487,74.726,13.3497,74.7953,16,Mini,7.69,13.3,142
13.3479,74.7807,13.3219,74.7905,14,Auto,3.08,5.0,55
13.3293,74.7291,13.3455,74.7606,11,Bike,3.93,14.0,58
13.3369,74.7936,13.3323,74.7307,7,Auto,7.0,18.7,86
13.321,74.7377,13.3248,74.7584,9,Bike,2.34,5.3,45
13.3302,74.7355,13.3635,74.7609,15,Sedan,4.65,11.5,140
13.3666,74.7579,13.3601,74.751,11,Mini,1.05,4.3,106
13.3422,74.7975,13.3568,74.7494,6,Mini,5.58,9.0,117
13.3627,74.7742,13.3382,74.7314,16,Bike,5.47,14.8,47
13.3238,74.7583,13.3595,74.7672,23,Bike,4.08,10.0,40
13.3693,74.7509,13.353,74.7205,16,Mini,3.83,10.0,96
13.3412,74.748,13.3636,74.745,15,Bike,2.51,2.0,33
13.3452,74.7555,13.3519,74.798,23,Mini,4.78,10.2,107
13.3448,74.7391,13.3568,74.7418,15,SUV,1.37,2.7,127
13.3216,74.776,13.3232,74.7444,10,Auto,3.51,15.5,95
13.3574,74.7753,13.3456,74.7962,14,SUV,2.66,7.7,153
13.3394,74.7697,13.3352,74.7552,21,Auto,1.68,11.9,43
13.3578,74.7512,13.3499,74.7316,13,Mini,2.35,8.8,78
13.3321,74.7212,13.3357,74.7584,16,SUV,4.15,11.9,183
13.3621,74.7827,13.3496,74.7259,8,SUV,6.46,11.5,229
13.3436,74.7695,13.3697,74.795,20,Sedan,4.05,9.1,217
13.3588,74.7218,13.3677,74.7528,16,Auto,3.58,8.8,59
13.3316,74.7265,13.338,74.771,13,Mini,4.99,7.9,110
13.3437,74.7429,13.3531,74.747,19,Sedan,1.14,3.1,110
13.3303,74.7712,13.3377,74.7676,18,Sedan,0.91,7.3,105
13.3226,74.7553,13.3518,74.7475,16,Sedan,3.35,5.6,120
13.3458,74.7983,13.3545,74.7573,23,Mini,4.65,11.1,106
13.3364,74.7307,13.3221,74.7829,19,Bike,6.01,9.4,64
13.3515,74.7954,13.37,74.7481,22,Sedan,5.64,6.0,155
13.359,74.7829,13.3534,74.7992,17,Mini,1.91,6.1,101
13.3435,74.722,13.3206,74.7764,14,SUV,6.55,16.0,231
13.3631,74.7281,13.3571,74.7921,10,Sedan,7.14,16.4,266
13.3306,74.7571,13.3229,74.7685,9,Mini,1.53,3.8,104
13.3502,74.7512,13.3296,74.7768,12,SUV,3.65,9.0,173
13.3479,74.7877,13.3688,74.7435,14,Mini,5.43,9.2,115
13.3402,74.7937,13.3624,74.722,20,Bike,8.33,18.9,91
13.3423,74.7427,13.3657,74.7423,14,Sedan,2.6,2.2,109
13.3412,74.7753,13.3351,74.7217,16,Mini,5.99,13.6,122
13.3554,74.7583,13.3315,74.7438,7,Bike,3.1,2.0,36
13.3292,74.7267,13.327,74.7423,13,Mini,1.75,2.0,71
13.3338,74.7585,13.326,74.7879,12,Auto,3.38,10.4,57
13.3532,74.7428,13.35,74.7574,13,Mini,1.66,2.0,70
13.3621,74.7976,13.3563,74.7776,14,Sedan,2.31,9.4,105
13.3435,74.7352,13.3359,74.7704,9,Mini,4.0,10.5,123
13.3695,74.7398,13.3227,74.7506,16,Auto,5.33,9.2,73
13.3418,74.763,13.3516,74.7766,12,SUV,1.86,2.0,137
13.3556,74.7983,13.3441,74.7368,18,Sedan,6.94,17.5,270
13.3446,74.7458,13.3463,74.7563,21,Bike,1.18,2.0,26
13.3256,74.7686,13.3453,74.7564,16,Mini,2.57,7.9,81
13.3502,74.7367,13.3486,74.7656,11,Auto,3.21,10.6,92
13.3587,74.778,13.3316,74.731,12,SUV,6.02,12.4,220
13.3693,74.7268,13.3514,74.7516,19,Auto,3.39,2.0,69
13.3655,74.7923,13.3354,74.7422,9,Bike,6.49,16.1,91
13.3501,74.7391,13.3673,74.7218,13,Bike,2.71,6.2,34
13.3601,74.7443,13.36,74.792,20,Mini,5.29,22.9,202
13.3508,74.7965,13.3567,74.7245,8,Sedan,8.02,16.7,190
13.3599,74.7639,13.3495,74.748,13,SUV,2.11,2.7,142
13.3345,74.7408,13.3468,74.746,16,Mini,1.48,2.0,68
13.3591,74.7799,13.348,74.7694,20,SUV,1.7,5.9,222
13.3255,74.7609,13.3494,74.7856,6,Auto,3.82,10.3,61
13.3281,74.7839,13.3378,74.7338,8,Sedan,5.66,11.8,155
13.3255,74.785,13.3392,74.7232,12,SUV,7.03,16.4,241
13.3584,74.7523,13.3429,74.7904,7,SUV,4.57,9.9,191
13.3516,74.7629,13.3441,74.7639,11,Mini,0.84,5.4,83
13.3547,74.7939,13.3622,74.7237,7,Mini,7.84,16.9,144
13.3309,74.7397,13.3306,74.7628,21,SUV,2.56,2.0,151
13.3202,74.7759,13.351,74.7546,8,Sedan,4.16,6.7,132
13.3698,74.7889,13.3652,74.7486,22,SUV,4.5,8.6,190
13.3426,74.7375,13.3668,74.7902,15,Auto,6.44,14.5,82
13.3634,74.7764,13.3583,74.7964,20,Sedan,2.29,7.8,158
13.3543,74.7852,13.3261,74.7795,23,Bike,3.19,5.1,36
13.3484,74.7998,13.3565,74.7923,10,SUV,1.23,5.8,175
13.3381,74.7504,13.3327,74.7906,6,Sedan,4.5,10.7,138
13.3468,74.756,13.3671,74.7731,8,Mini,2.95,4.8,85
13.3457,74.7397,13.3523,74.7991,7,Bike,6.63,10.1,53
13.3239,74.7707,13.3523,74.7863,16,Sedan,3.6,7.4,124
13.3307,74.7397,13.3491,74.7732,6,Auto,4.24,9.1,64
13.3527,74.7524,13.3367,74.7515,9,SUV,1.78,5.6,202
13.3339,74.7613,13.368,74.758,11,Mini,3.8,13.3,148
13.3287,74.7713,13.3289,74.7919,10,Bike,2.29,7.4,48
13.3251,74.7891,13.3545,74.744,6,Mini,5.98,14.5,122
13.3292,74.7832,13.368,74.7627,8,Bike,4.87,11.1,44
13.3329,74.7445,13.3296,74.773,21,SUV,3.18,3.9,164
13.3473,74.7727,13.3458,74.754,6,SUV,2.08,2.5,142
13.3258,74.7962,13.3559,74.7254,9,Mini,8.54,27.2,257
13.3583,74.7366,13.3641,74.7545,11,SUV,2.09,3.9,213
13.3613,74.7284,13.3438,74.778,22,Mini,5.84,13.7,120
13.3277,74.762,13.3523,74.783,9,Bike,3.59,8.4,53
13.3365,74.7892,13.3613,74.7735,14,Bike,3.26,4.8,36
13.3594,74.7867,13.332,74.7327,14,Bike,6.72,8.4,54
13.3307,74.7799,13.3679,74.798,13,Sedan,4.59,9.9,139
13.349,74.7847,13.3656,74.7627,10,Mini,3.06,5.3,113
13.3409,74.7847,13.3463,74.7326,8,Bike,5.81,10.0,49
13.3563,74.7463,13.3436,74.7769,17,SUV,3.68,14.6,256
13.3661,74.7818,13.3438,74.7712,10,Mini,2.74,9.3,118
13.3229,74.753,13.3623,74.7853,15,Auto,5.66,9.6,75
13.3685,74.7362,13.3225,74.7248,11,Sedan,5.26,16.1,237
13.333,74.786,13.3396,74.7778,17,SUV,1.17,4.0,196
13.349,74.7907,13.3524,74.7777,10,SUV,1.49,2.0,203
13.3212,74.7497,13.3461,74.7326,20,SUV,3.35,8.2,208
13.3585,74.7612,13.3594,74.753,21,Sedan,0.92,4.7,84
13.3652,74.7959,13.3643,74.7458,21,Mini,5.56,7.8,117
13.3652,74.7936,13.3637,74.7369,6,SUV,6.3,14.2,226
13.3494,74.7443,13.34,74.7462,14,Bike,1.06,2.0,25
13.3674,74.7845,13.3379,74.7923,21,Mini,3.39,7.4,91
13.3524,74.7778,13.3531,74.7777,17,SUV,0.5,3.4,182
13.351,74.7471,13.3333,74.7271,10,Mini,2.96,4.9,128
13.341,74.7341,13.3295,74.7588,8,Mini,3.02,5.6,86
13.3649,74.7598,13.3451,74.7747,23,SUV,2.75,5.5,155
13.3557,74.7544,13.3545,74.7684,8,SUV,1.56,8.2,131
13.3347,74.7612,13.3283,74.7376,17,Sedan,2.71,6.7,134
13.3229,74.7941,13.3598,74.7495,20,Sedan,6.43,12.6,239
13.3281,74.7306,13.3657,74.7244,18,Sedan,4.23,13.5,225
13.3692,74.7278,13.3276,74.7396,7,Auto,4.8,8.7,68
13.3399,74.7416,13.3208,74.794,23,Bike,6.19,7.8,51
13.3652,74.7216,13.3616,74.7753,15,Bike,5.97,8.7,50
13.3573,74.7566,13.3225,74.7797,20,Bike,4.64,11.8,71
13.3231,74.7622,13.3378,74.7793,11,Bike,2.5,4.6,50
13.3609,74.7961,13.3208,74.7718,13,Sedan,5.2,9.3,148
13.332,74.7627,13.3391,74.7667,10,Bike,0.9,5.3,43
13.3673,74.7376,13.3354,74.7567,18,Sedan,4.13,14.9,198
13.3531,74.7961,13.3527,74.7939,21,Sedan,0.25,2.0,74
13.3528,74.7256,13.3344,74.799,22,Auto,8.4,24.0,97
13.3536,74.7562,13.3533,74.7882,9,Bike,3.55,15.2,61
13.3464,74.77,13.3393,74.7329,9,Sedan,4.19,12.7,198
13.3247,74.7212,13.3665,74.7213,16,Auto,4.64,9.9,67
13.3296,74.7918,13.3675,74.7477,16,SUV,6.45,13.5,229
13.3592,74.7713,13.3518,74.7912,11,Sedan,2.36,12.6,177
13.3459,74.7883,13.3374,74.7873,20,Mini,0.95,2.0,107
13.3263,74.7312,13.3396,74.7363,19,Auto,1.58,10.4,58
13.345,74.7319,13.3223,74.7973,6,Auto,7.68,17.1,91
13.3562,74.7979,13.3372,74.7541,15,Sedan,5.3,9.3,150
13.3548,74.7857,13.3651,74.7803,12,Sedan,1.29,2.0,89
13.3324,74.7833,13.3413,74.7232,8,Mini,6.74,18.0,131
13.3657,74.7239,13.3571,74.7902,20,SUV,7.42,20.9,363
13.352,74.7976,13.3413,74.7821,8,Auto,2.09,3.9,47
13.3378,74.7662,13.3423,74.733,10,Sedan,3.72,10.7,207
13.3561,74.777,13.3637,74.7546,9,Mini,2.63,9.6,139
13.3587,74.7878,13.3203,74.7577,20,Bike,5.42,20.3,76
13.3396,74.7529,13.3404,74.7861,22,Bike,3.69,5.0,38
13.3665,74.7832,13.3337,74.7642,10,SUV,4.21,7.2,263
13.3452,74.7256,13.3316,74.7881,13,SUV,7.1,12.8,242
13.3585,74.7993,13.3618,74.7222,12,Sedan,8.57,16.5,199
13.362,74.7825,13.3356,74.7368,16,Mini,5.86,7.1,120
13.339,74.7849,13.348,74.73,19,Mini,6.18,14.1,161
13.3502,74.7889,13.3422,74.7988,15,Mini,1.41,8.0,67
13.33,74.7685,13.3626,74.7351,15,Sedan,5.18,7.0,148
13.3486,74.7264,13.3389,74.7563,9,Sedan,3.49,10.3,193
13.3203,74.7741,13.3674,74.756,12,Bike,5.6,7.1,48
13.3476,74.7445,13.3205,74.757,7,Bike,3.31,9.9,37
13.3435,74.7891,13.3669,74.7398,14,Sedan,6.06,8.2,161
13.3698,74.7961,13.3508,74.7392,8,Auto,6.66,16.6,83
13.3321,74.7586,13.339,74.7779,6,Mini,2.28,4.7,77
13.3492,74.7582,13.3528,74.7729,12,Mini,1.68,6.2,70
13.3698,74.7998,13.361,74.7219,20,Auto,8.7,33.5,163
13.3281,74.7411,13.3629,74.7663,19,Auto,4.77,15.0,88
13.3221,74.7877,13.3646,74.7947,14,Auto,4.78,13.2,68
13.3541,74.7269,13.3433,74.7244,16,Sedan,1.23,4.3,88
13.3266,74.7227,13.346,74.7754,7,Sedan,6.23,14.8,163
13.3606,74.7607,13.3487,74.7494,6,Mini,1.82,5.4,72
13.3562,74.7968,13.3368,74.7574,18,Auto,4.87,19.2,117
13.3319,74.7571,13.3637,74.7702,12,Bike,3.82,10.3,39
13.3623,74.7931,13.3574,74.7239,23,Mini,7.7,13.4,142
13.3275,74.7603,13.3511,74.753,23,SUV,2.74,6.7,155
13.3573,74.7717,13.3472,74.7844,15,Bike,1.8,2.0,29
13.3246,74.7659,13.3675,74.7299,11,Mini,6.22,23.5,211
13.3523,74.7722,13.3691,74.7924,15,Bike,2.92,4.0,35
13.3696,74.7475,13.3419,74.7936,10,SUV,5.97,13.4,324
13.3634,74.7248,13.3268,74.7841,14,Mini,7.74,17.7,143
13.3386,74.7373,13.3542,74.7464,19,Bike,2.0,2.0,43
13.3225,74.757,13.3591,74.7822,11,SUV,4.93,14.6,257
13.339,74.754,13.359,74.7974,19,Bike,5.3,6.9,62
13.3673,74.7881,13.3584,74.7493,21,Bike,4.42,5.5,42
13.3362,74.7229,13.3309,74.7389,12,Mini,1.87,2.0,72
13.3275,74.7904,13.3601,74.754,20,Bike,5.42,12.9,75
13.3506,74.7416,13.361,74.721,21,Auto,2.56,7.9,50
13.3618,74.7766,13.3546,74.7932,23,Bike,2.01,2.0,30
13.3312,74.7244,13.352,74.7493,13,Bike,3.6,7.6,38
13.3623,74.753,13.36,74.7464,17,Mini,0.78,2.0,88
13.3616,74.7541,13.349,74.7922,12,SUV,4.45,11.4,189
13.3518,74.7772,13.3689,74.7289,22,Bike,5.69,8.9,48
13.3473,74.7497,13.3333,74.7631,9,SUV,2.15,4.6,189
13.3256,74.738,13.3411,74.7927,17,Auto,6.31,14.8,120
13.3647,74.7746,13.3457,74.7597,15,SUV,2.68,6.7,154
13.3204,74.7826,13.3669,74.7254,7,Sedan,8.18,13.7,193
13.3521,74.7244,13.3239,74.7827,14,Bike,7.19,9.5,56
13.3426,74.7991,13.3294,74.7685,18,SUV,3.7,8.8,232
13.3223,74.7394,13.3517,74.7387,21,Auto,3.26,3.5,56
13.3426,74.7812,13.3409,74.7551,12,Mini,2.9,5.2,85
13.3404,74.724,13.3265,74.7378,8,Mini,2.17,8.2,76
13.3404,74.7978,13.3529,74.7962,14,Sedan,1.4,2.0,91
13.3488,74.7723,13.336,74.7394,15,Sedan,3.92,6.5,129
13.3378,74.7399,13.3375,74.7319,15,Bike,0.89,7.2,24
13.3589,74.7449,13.3243,74.7353,9,Bike,3.99,8.6,50
13.3211,74.7348,13.3391,74.7742,14,Sedan,4.81,4.1,142
13.3388,74.7981,13.3306,74.7534,18,Bike,5.04,12.6,76
13.3573,74.7958,13.3432,74.7306,14,SUV,7.4,12.3,248
13.3638,74.7746,13.3224,74.7981,10,SUV,5.28,11.8,260
13.3284,74.7479,13.3665,74.7366,20,Sedan,4.41,12.2,176
13.3698,74.762,13.3427,74.7737,15,Mini,3.28,11.4,89
13.3314,74.7703,13.3502,74.783,8,Mini,2.52,3.3,80
13.3566,74.7335,13.3634,74.7999,12,Bike,7.41,12.0,57
13.3412,74.7943,13.3656,74.7804,21,SUV,3.12,8.0,162
13.3474,74.7521,13.3561,74.7885,11,Mini,4.15,11.7,128
13.3204,74.7938,13.3449,74.7925,22,Bike,2.72,2.0,34
13.3461,74.7595,13.3262,74.7287,10,SUV,4.07,14.9,313
13.3317,74.7689,13.3211,74.7909,9,Auto,2.71,8.3,74
13.3489,74.7767,13.3367,74.7688,22,SUV,1.61,4.3,132
13.3608,74.7358,13.337,74.7772,19,Mini,5.3,17.0,204
13.3488,74.7831,13.3545,74.7402,8,SUV,4.8,11.6,196
13.3384,74.7945,13.3491,74.7422,23,Mini,5.93,14.6,121
13.3239,74.7482,13.3646,74.7486,19,Sedan,4.52,15.2,241
13.3529,74.7692,13.3584,74.7245,21,SUV,5.0,10.1,200
13.3652,74.7349,13.3686,74.7929,16,Auto,6.45,13.5,82
13.3511,74.7763,13.3318,74.7357,13,SUV,4.99,8.7,200
13.3329,74.7395,13.3396,74.7911,22,Mini,5.78,11.1,119
13.3214,74.784,13.3326,74.7499,22,Mini,3.98,11.9,98
13.3347,74.7742,13.3436,74.7283,14,Bike,5.19,9.1,46
13.3339,74.7474,13.3224,74.7713,10,Sedan,2.94,7.1,185
13.354,74.7368,13.3566,74.7922,22,Mini,6.16,13.6,124
13.3623,74.7806,13.3308,74.7695,17,Auto,3.71,14.8,81
13.3609,74.7737,13.3644,74.7848,12,Bike,1.29,2.0,26
13.3588,74.754,13.3401,74.7259,17,Auto,3.75,16.8,99
13.3648,74.767,13.3618,74.7565,10,Sedan,1.21,6.1,126
13.3418,74.7228,13.3313,74.7589,11,Sedan,4.17,11.1,234
13.3234,74.7912,13.3261,74.7774,16,Sedan,1.56,4.3,93
13.3216,74.7426,13.3507,74.7427,9,Bike,3.23,8.1,63
13.3496,74.7373,13.3379,74.7747,12,Auto,4.35,9.0,65
13.3689,74.7934,13.3661,74.749,9,SUV,4.94,14.1,285
13.354,74.7538,13.3354,74.7892,7,Sedan,4.44,2.7,137
13.3622,74.7745,13.3322,74.7925,6,Bike,3.88,5.1,39
13.3467,74.7926,13.3513,74.742,23,Auto,5.64,8.4,75
13.3447,74.7659,13.3271,74.7845,22,Bike,2.84,4.2,34
13.3437,74.7668,13.3497,74.7534,22,Bike,1.63,3.6,28
13.3222,74.7779,13.3676,74.7383,11,Bike,6.69,20.5,93
13.3466,74.7553,13.3366,74.7823,18,Bike,3.2,6.8,59
13.341,74.7348,13.3475,74.7771,15,Bike,4.75,6.7,44
13.326,74.7606,13.3578,74.7284,9,Auto,5.02,14.6,93
13.3435,74.7745,13.3621,74.7818,12,Bike,2.22,5.1,31
13.3575,74.7374,13.3472,74.7932,15,Auto,6.3,16.9,80
13.353,74.7528,13.3318,74.7753,12,Sedan,3.43,5.7,121
13.3367,74.729,13.3277,74.7581,20,Sedan,3.38,12.0,168
13.3488,74.7805,13.3202,74.7365,14,Bike,5.83,9.8,49
13.3318,74.7809,13.3551,74.7433,17,SUV,4.91,11.2,265
13.3504,74.7413,13.3604,74.7336,8,Bike,1.4,2.1,27
13.3637,74.7789,13.3334,74.798,8,SUV,3.98,9.6,180
13.3509,74.7763,13.3246,74.7802,19,Sedan,2.95,5.7,157
13.3362,74.7217,13.3548,74.7795,16,SUV,6.74,13.5,235
13.3471,74.7954,13.3369,74.7563,12,Auto,4.49,10.9,66
13.3472,74.7494,13.3291,74.7903,16,Mini,4.96,10.2,110
13.3474,74.7679,13.3339,74.7702,14,Auto,1.52,5.5,42
13.3511,74.7607,13.3475,74.7816,9,Mini,2.35,2.0,102
13.366,74.7879,13.3223,74.7884,7,Sedan,4.85,8.0,143
13.3282,74.7304,13.3522,74.791,18,Sedan,7.23,15.1,218
13.3648,74.7234,13.3385,74.7992,18,Mini,8.91,22.7,254
13.3477,74.7764,13.3332,74.7804,12,Sedan,1.67,3.9,95
13.3657,74.769,13.3466,74.7642,19,Bike,2.19,8.5,53
13.3248,74.7597,13.3356,74.7919,22,Auto,3.77,10.0,60
13.3229,74.7441,13.3248,74.7793,23,Mini,3.91,12.8,97
13.3344,74.7297,13.3505,74.7409,7,Auto,2.18,4.9,47
13.3588,74.7912,13.3469,74.7848,23,Bike,1.5,9.4,28
13.3368,74.7341,13.3358,74.7323,20,SUV,0.23,2.0,157
13.3635,74.7552,13.3439,74.7564,11,Bike,2.18,8.8,56
13.3206,74.7341,13.367,74.7326,18,Bike,5.15,11.0,78
13.3301,74.7475,13.3313,74.7994,8,Mini,5.76,11.3,119
13.3216,74.7221,13.3435,74.7739,13,Sedan,6.24,9.6,164
13.336,74.7629,13.3576,74.7797,23,Bike,3.04,9.7,35
13.3225,74.7804,13.3247,74.7562,6,Sedan,2.7,2.0,110
13.3287,74.7261,13.3359,74.7836,16,Auto,6.43,12.8,81
13.3647,74.7773,13.3604,74.7495,14,Sedan,3.12,8.1,117
13.3539,74.7663,13.3294,74.7757,7,Mini,2.91,6.5,85
13.345,74.7287,13.3288,74.7799,20,Bike,5.96,15.1,90
13.3411,74.7777,13.3496,74.7376,21,Auto,4.55,10.4,66
13.3381,74.7542,13.3636,74.7895,17,SUV,4.83,15.7,316
13.3211,74.7963,13.3651,74.7288,18,Bike,8.94,15.4,108
13.3272,74.7753,13.3457,74.7253,8,Sedan,5.92,5.3,159
13.358,74.7762,13.3562,74.7872,8,Sedan,1.24,5.8,89
13.3657,74.7304,13.3381,74.7281,22,Sedan,3.07,3.8,116
13.3262,74.7888,13.3521,74.7353,17,SUV,6.6,19.2,348
13.3522,74.7905,13.3306,74.7876,17,Sedan,2.42,9.0,188
13.3555,74.7529,13.364,74.7931,6,Auto,4.56,13.5,66
13.3306,74.7227,13.3491,74.77,14,SUV,5.64,14.5,213
13.3421,74.7743,13.3582,74.7319,6,Auto,5.03,13.5,70
13.3439,74.7563,13.3542,74.7992,13,Sedan,4.9,8.3,144
13.3214,74.7937,13.3507,74.7746,9,Bike,3.88,8.2,62
13.3357,74.736,13.3579,74.7538,20,Mini,3.16,12.1,112
13.3361,74.7582,13.3327,74.7307,8,Mini,3.08,6.2,87
13.3552,74.732,13.3532,74.7476,16,Auto,1.75,5.1,44
13.3348,74.7722,13.3286,74.7802,9,Bike,1.12,3.4,34
13.3415,74.7604,13.348,74.7529,9,Bike,1.1,2.0,36
13.341,74.722,13.369,74.7972,16,Bike,8.91,13.5,65
13.3566,74.7837,13.3255,74.7346,7,SUV,6.45,15.9,229
13.3226,74.732,13.3277,74.7673,22,Auto,3.96,6.3,62
13.3494,74.7589,13.3681,74.7452,18,Sedan,2.57,3.0,137
13.3206,74.7523,13.3456,74.7238,17,SUV,4.21,14.5,320
13.3509,74.7843,13.3549,74.7359,8,Bike,5.39,11.5,47
13.3307,74.7724,13.3308,74.7536,11,Auto,2.09,8.9,73
13.3671,74.7501,13.3665,74.7621,18,Sedan,1.33,2.9,130
13.3359,74.735,13.3493,74.7519,13,Sedan,2.39,2.0,106
13.3568,74.7711,13.3215,74.7981,21,Auto,4.93,14.7,69
13.3452,74.7734,13.3391,74.7874,14,Bike,1.7,3.6,28
13.3417,74.7277,13.3663,74.7457,16,Mini,3.38,6.9,91
13.3415,74.7524,13.3277,74.7275,12,Auto,3.16,6.3,55
13.3451,74.7217,13.3625,74.7608,23,Sedan,4.75,9.4,141
13.3491,74.7404,13.3548,74.7434,6,Auto,0.71,2.0,36
13.3311,74.7644,13.3237,74.7721,18,Sedan,1.19,4.1,131
13.3244,74.7295,13.3373,74.7733,13,SUV,5.07,9.3,201
13.3613,74.777,13.3435,74.7895,10,Sedan,2.41,3.9,128
13.3548,74.7456,13.3294,74.7246,8,Bike,3.66,4.9,38
13.3586,74.7337,13.3338,74.7916,13,SUV,6.99,15.0,240
13.338,74.7227,13.3538,74.7381,13,Bike,2.45,6.0,32
13.3593,74.7926,13.3648,74.742,22,Auto,5.65,17.3,75
13.3275,74.796,13.3557,74.7798,9,Bike,3.61,9.4,56
13.3368,74.7326,13.3445,74.7632,17,SUV,3.5,9.4,214
13.3687,74.7924,13.3696,74.7744,21,Bike,2.0,4.8,30
13.3583,74.7542,13.3514,74.7701,18,Bike,1.92,4.4,46
13.3254,74.7862,13.3218,74.7724,12,Mini,1.58,4.2,69
13.3286,74.7628,13.3613,74.7271,10,Auto,5.37,21.8,114
13.3317,74.7227,13.36,74.7256,8,SUV,3.16,9.3,163
13.3645,74.77,13.3278,74.7653,7,Sedan,4.11,6.4,132
13.332,74.7528,13.3578,74.7506,9,Auto,2.87,7.9,75
13.3346,74.7279,13.3605,74.7376,18,Sedan,3.07,6.1,167
13.3617,74.7793,13.3241,74.737,9,Auto,6.28,22.8,131
13.3383,74.7825,13.361,74.7787,11,Auto,2.55,8.5,61
13.3506,74.7504,13.3425,74.7376,14,Sedan,1.68,2.2,95
13.3543,74.7755,13.3216,74.7869,22,Bike,3.84,9.9,39
13.3403,74.7202,13.3404,74.774,6,Auto,5.97,15.2,78
13.3509,74.7601,13.3587,74.7676,8,SUV,1.2,3.9,124
13.3409,74.7322,13.3411,74.7409,10,SUV,0.97,2.6,208
13.327,74.7624,13.3539,74.7389,19,Auto,3.96,11.5,74
13.3571,74.7554,13.3548,74.7354,9,Mini,2.23,8.1,98
13.3685,74.7438,13.3528,74.7292,19,Sedan,2.38,6.4,152
13.3684,74.7224,13.3422,74.7933,22,Mini,8.39,20.4,151
13.3358,74.7746,13.3501,74.7519,17,Auto,2.98,10.1,80
13.3558,74.7865,13.3522,74.7389,20,Mini,5.3,14.0,152
13.3681,74.7346,13.325,74.7425,6,SUV,4.86,9.3,197
13.3422,74.7917,13.3298,74.7851,22,SUV,1.56,3.6,131
13.347,74.769,13.3612,74.7241,13,Auto,5.23,13.3,72
13.3287,74.7918,13.3335,74.74,23,Bike,5.77,10.9,49
13.3266,74.7298,13.3515,74.7839,16,Auto,6.61,14.1,83
13.3662,74.7712,13.3655,74.7239,7,Auto,5.25,8.3,72
13.3316,74.799,13.3507,74.731,14,SUV,7.84,14.4,257
13.3486,74.7668,13.3276,74.736,7,Bike,4.14,5.1,41
13.3578,74.7782,13.337,74.7444,7,Mini,4.41,6.0,103
13.3674,74.7741,13.3531,74.7217,22,Auto,6.03,18.1,78
13.353,74.7949,13.3461,74.726,12,Bike,7.69,13.8,58
13.3475,74.7646,13.3451,74.7459,17,Mini,2.09,10.0,114
13.3362,74.7657,13.325,74.7266,9,Auto,4.51,18.8,119
13.3332,74.7537,13.3525,74.7497,6,Bike,2.19,2.0,31
13.3683,74.7593,13.3553,74.7533,21,Auto,1.59,7.5,43
13.3686,74.7468,13.3386,74.7684,22,Sedan,4.1,9.2,132
13.3203,74.7221,13.3579,74.7759,16,Sedan,7.29,10.6,179
13.3231,74.7826,13.3692,74.7311,6,Bike,7.67,12.8,58
13.3252,74.7657,13.3239,74.7361,16,Mini,3.29,4.1,89
13.3535,74.7909,13.3245,74.7536,23,Bike,5.24,8.8,46
